datetime,energy_kwh,avg_voltage,avg_intensity,avg_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3
2007-01-23,29.627333333333336,242.76255555555556,5.260833333333333,0.09602777777777778,0.0,1064.0,5061.0
2007-01-24,49.79756666666666,241.45769444444446,8.733611111111111,0.12365277777777778,3464.0,2480.0,11744.0
2007-01-25,26.605733333333333,243.42436111111112,4.629305555555556,0.10011111111111111,1158.0,262.0,11239.0
2007-01-26,26.9662,242.77179166666667,4.721388888888889,0.09923749999999999,1163.0,261.0,8238.0
2007-01-27,34.06786666666667,241.61656944444442,5.949861111111111,0.10294583333333332,1170.0,3896.0,12374.0
2007-01-28,51.54041666666667,240.30152083333334,9.133888888888889,0.10668611111111112,3466.0,3997.5,12061.0
2007-01-29,33.0444,240.9295972222222,5.788888888888889,0.11506666666666666,1123.0,294.0,15254.0
2007-01-30,28.4633,241.84087499999998,5.028194444444445,0.1256486111111111,1123.0,1424.0,8149.0
2007-01-31,39.39586666666666,239.92113194444443,6.923611111111111,0.12915833333333332,0.0,5950.0,15052.0
2007-02-01,30.412666666666667,240.3921388888889,5.3325000000000005,0.10435000000000001,1170.0,386.0,13145.0
2007-02-02,27.7956,240.3343888888889,4.870833333333334,0.09690416666666667,0.0,356.0,11338.0
2007-02-03,67.16203333333334,238.91019444444444,11.815972222222221,0.17071111111111112,4746.0,4573.0,17834.0
2007-02-04,59.93233333333333,239.63333333333333,10.565416666666668,0.12950972222222223,3391.0,4597.0,14472.0
2007-02-05,27.421333333333333,240.81031249999998,4.820416666666667,0.10224166666666668,896.0,2564.0,7849.0
2007-02-06,21.224666666666668,241.26415972222225,3.7719444444444448,0.09900416666666667,1185.0,405.0,4517.0
2007-02-07,38.8003,241.14969444444444,6.791666666666667,0.12340833333333333,3299.0,3513.0,11986.0
2007-02-08,30.023566666666667,241.79730555555554,5.248333333333334,0.09645555555555554,2226.0,366.0,10157.0
2007-02-09,27.003300000000003,241.74044444444445,4.727222222222222,0.10976805555555556,0.0,3045.0,9770.0
2007-02-10,47.15546666666667,240.0368263888889,8.303749999999999,0.1340097222222222,5071.0,2831.0,14405.0
2007-02-11,59.52046666666667,239.5061458333333,10.526805555555557,0.1418847222222222,2430.0,4765.0,13114.0
2007-02-12,31.293499999999998,240.09850000000003,5.503472222222222,0.09493333333333334,2227.0,399.0,11517.0
2007-02-13,23.575766666666667,241.16685416666667,4.14375,0.09352638888888888,0.0,2828.0,6256.0
2007-02-14,41.644533333333335,240.3753888888889,7.315138888888888,0.14062916666666667,3295.0,3793.0,11579.0
2007-02-15,33.0891,240.66922222222223,5.820277777777778,0.11525277777777777,0.0,2363.0,14028.0
2007-02-16,28.375466666666668,240.82094444444442,5.0465277777777775,0.1053375,1148.0,859.0,8689.0
2007-02-17,34.615199999999994,239.31603472222224,6.129166666666666,0.16595,1765.0,2226.0,7157.0
2007-02-18,63.82936666666667,239.17080555555557,11.238888888888889,0.17744583333333333,6107.0,8003.0,13129.0
2007-02-19,36.44356666666667,239.78958333333333,6.442222222222222,0.12262777777777778,1634.0,2900.0,13085.0
2007-02-20,52.498799999999996,239.86544444444445,9.168472222222222,0.1299708333333333,2058.0,5191.0,9713.0
2007-02-21,34.5479,240.46096527777777,6.0744444444444445,0.13185416666666666,3527.0,2332.0,11548.0
2007-02-22,56.290333333333336,238.62018055555555,9.880277777777778,0.09593333333333334,1409.0,4165.0,12285.0
2007-02-23,21.891333333333332,240.68596527777777,3.825416666666667,0.1037111111111111,0.0,503.0,10786.0
2007-02-24,11.915366666666667,239.86310416666666,2.0858333333333334,0.0848625,0.0,363.0,3562.0
2007-02-25,8.362333333333334,241.6815486111111,1.462222222222222,0.07898333333333334,0.0,329.0,1660.0
2007-02-26,9.474733333333335,241.27359027777777,1.658888888888889,0.07519444444444444,0.0,331.0,2830.0
2007-02-27,8.6352,242.94427083333332,1.5245833333333334,0.07861388888888889,0.0,314.0,1924.0
2007-02-28,8.679566666666666,242.15959027777777,1.5284722222222222,0.07873055555555555,0.0,340.0,1973.0
2007-03-01,8.626066666666667,241.3214027777778,1.508888888888889,0.07474166666666666,0.0,316.0,1980.0
2007-03-02,8.5948,240.59159722222225,1.5068055555555557,0.0743111111111111,0.0,340.0,1969.0
2007-03-03,13.652033333333332,241.28808333333336,2.401111111111111,0.09374444444444444,0.0,347.0,4597.0
2007-03-04,34.845,240.0297986111111,6.158194444444444,0.12200138888888888,1476.0,8711.0,9408.0
2007-03-05,44.33886666666667,240.03090972222222,7.840277777777778,0.14302499999999999,5727.0,12109.0,10026.0
2007-03-06,20.775,240.98806944444445,3.6956944444444444,0.12926944444444444,0.0,1740.0,4700.0
2007-03-07,39.58676666666667,240.3235625,6.935,0.11888888888888888,1076.0,4761.0,15513.0
2007-03-08,26.2022,240.66542361111112,4.665138888888889,0.13014166666666666,2180.0,3385.0,6655.0
2007-03-09,21.2102,240.88846527777778,3.73125,0.08280416666666666,1093.0,345.0,8631.0
2007-03-10,41.41186666666667,239.80283333333335,7.341944444444445,0.16911666666666667,4130.0,5422.0,10979.0
2007-03-11,58.0106,240.00729166666667,10.121527777777779,0.12039861111111111,4810.0,3420.0,9500.0
2007-03-12,32.51113333333333,240.55871527777776,5.728472222222222,0.0933486111111111,1403.0,2841.0,12353.0
2007-03-13,21.5024,240.89796527777779,3.8056944444444443,0.08799861111111111,1350.0,3859.0,5323.0
2007-03-14,29.889400000000002,240.77729166666666,5.2675,0.10939027777777777,3485.0,480.0,8607.0
2007-03-15,31.413566666666668,240.28049305555552,5.523194444444444,0.11064305555555555,0.0,3263.0,11036.0
2007-03-16,28.36756666666667,239.52713194444445,4.992361111111111,0.09042222222222222,1106.0,4604.0,5370.0
2007-03-17,33.8015,238.22465277777778,5.946111111111111,0.08824166666666666,2208.0,359.0,12275.0
2007-03-18,39.51743333333333,241.04781944444443,7.007916666666667,0.1676736111111111,6564.0,7369.0,5856.0
2007-03-19,35.8753,240.49709027777777,6.281944444444444,0.10053055555555557,1648.0,2686.0,14118.0
2007-03-20,34.77046666666667,240.8156388888889,6.151249999999999,0.11449305555555556,3745.0,2837.0,11255.0
2007-03-21,35.70153333333334,240.98664583333334,6.237222222222223,0.09918750000000001,1865.0,4133.0,12335.0
2007-03-22,24.249633333333335,241.76352777777777,4.223055555555556,0.07904583333333333,353.0,736.0,10462.0
2007-03-23,21.8168,241.64547916666666,3.80375,0.08297777777777778,1127.0,777.0,8369.0
2007-03-24,49.47383333333333,239.70447222222222,8.703333333333333,0.13265555555555555,3707.0,5797.0,16382.0
2007-03-25,55.61088333333333,240.03453819444442,9.717152777777779,0.16402777777777777,4630.0,3600.0,9358.0
2007-03-26,23.601366666666667,241.3368125,4.183055555555556,0.11178194444444445,1088.0,344.0,9096.0
2007-03-27,18.419,240.60197916666664,3.296527777777778,0.10536527777777778,0.0,3019.0,3697.0
2007-03-28,38.8983,240.4446111111111,6.854583333333333,0.13647083333333335,1122.0,8527.0,13888.0
2007-03-29,26.506766666666667,240.5366875,4.676805555555556,0.13798333333333332,1162.0,460.0,10724.0
2007-03-30,23.373233333333335,241.03922916666667,4.189583333333333,0.12578333333333333,1094.0,468.0,8217.0
2007-03-31,58.49183333333334,239.26077083333334,10.264722222222222,0.16076666666666667,2620.0,7707.0,17682.0
2007-04-01,46.43253333333333,240.02448611111112,8.149444444444445,0.1406611111111111,4629.0,5401.0,19509.0
2007-04-02,32.679633333333335,240.46011805555557,5.71263888888889,0.12106666666666667,1755.0,970.0,16641.0
2007-04-03,27.380333333333333,240.50495833333335,4.84625,0.11719444444444443,3630.0,1042.0,7637.0
2007-04-04,34.1978,240.33178472222224,5.98625,0.11966527777777779,3434.0,420.0,14748.0
2007-04-05,30.73463333333333,241.1731041666667,5.491527777777778,0.16981805555555557,1086.0,4277.0,10523.0
2007-04-06,26.68566666666667,241.18445138888887,4.688611111111111,0.09945416666666666,0.0,5466.0,9166.0
2007-04-07,25.898733333333332,240.37859027777776,4.564583333333333,0.09634027777777777,1127.0,3111.0,5923.0
2007-04-08,26.8136,240.34918055555556,4.719861111111111,0.0943625,0.0,485.0,3545.0
2007-04-09,16.682,240.55048611111113,2.974583333333333,0.1111875,2667.0,514.0,3801.0
2007-04-10,12.956066666666667,240.8137013888889,2.347361111111111,0.10343055555555555,209.0,742.0,2572.0
2007-04-11,14.791366666666667,241.1548263888889,2.61875,0.13364305555555556,0.0,1112.0,6421.0
2007-04-12,8.961766666666668,240.25606249999998,1.5979166666666667,0.10264722222222224,0.0,541.0,1818.0
2007-04-13,9.1837,240.05048611111113,1.6433333333333333,0.10530555555555554,0.0,558.0,1988.0
2007-04-14,9.2378,240.31314583333332,1.6513888888888888,0.1080625,0.0,578.0,2008.0
2007-04-15,12.102733333333333,240.23668750000002,2.1865277777777776,0.11912777777777779,0.0,1026.0,2893.0
2007-04-16,15.873166666666666,240.6571388888889,2.8724999999999996,0.12921805555555557,952.0,1305.0,4656.0
2007-04-17,20.395566666666664,240.19566666666668,3.6908333333333334,0.15163472222222224,1532.0,389.0,6199.0
2007-04-18,16.637433333333334,240.14677777777777,2.9954166666666664,0.11473888888888888,1579.0,355.0,3430.0
2007-04-19,17.144299999999998,240.42984027777777,3.055833333333333,0.10393055555555555,733.0,1605.0,5748.0
2007-04-20,13.709666666666667,240.13289583333332,2.494861111111111,0.10114305555555557,1069.0,360.0,3499.0
2007-04-21,27.894266666666667,239.21323611111112,5.035694444444444,0.14767916666666667,6575.0,463.0,11129.0
2007-04-22,37.228566666666666,239.60888194444442,6.688472222222222,0.1855513888888889,4264.0,2287.0,11102.0
2007-04-23,17.5761,237.23564583333334,3.264166666666666,0.09419444444444444,1402.0,506.0,6005.0
2007-04-24,17.201666666666664,235.3449236111111,3.1448611111111116,0.09393333333333334,1125.0,527.0,6680.0
2007-04-25,21.069366666666667,234.94111111111113,3.858055555555556,0.11439999999999999,0.0,1469.0,8812.0
2007-04-26,21.257766666666665,234.7872986111111,3.92375,0.11361527777777777,1324.0,1845.0,7163.0
2007-04-27,18.23886666666667,235.21616666666668,3.3125,0.11245,1772.0,545.0,4756.0
2007-04-28,0.8688372359470103,235.6455475328533,2.824818660407633,0.18859403800506555,0.0,18.0,0.0
2007-04-30,7.247829430719657,234.84301988968377,3.028914604570726,0.12022308635470078,1214.0,500.0,1131.0
2007-05-01,27.730966666666667,234.6787013888889,5.073333333333333,0.12611666666666668,4005.0,995.0,8546.0
2007-05-02,16.724766666666667,235.58207638888888,3.1415277777777777,0.11117500000000001,7.0,1490.0,3754.0
2007-05-03,18.170633333333335,235.1348888888889,3.307638888888889,0.10482083333333334,1906.0,1725.0,7836.0
2007-05-04,16.635466666666666,235.71019444444443,3.0780555555555553,0.12134722222222223,2259.0,538.0,3990.0
2007-05-05,26.050866666666664,235.03502083333333,4.736111111111111,0.12090416666666667,2913.0,2493.0,11303.0
2007-05-06,35.035066666666665,234.4096527777778,6.409027777777778,0.12662222222222222,3215.0,949.0,10095.0
2007-05-07,27.3944,234.5369722222222,4.980972222222222,0.11730416666666667,946.0,4935.0,9433.0
2007-05-08,29.82153333333333,234.9062361111111,5.356388888888889,0.12611944444444445,4581.0,2011.0,8777.0
2007-05-09,27.76226666666667,234.8737222222222,5.056111111111111,0.12741944444444445,3018.0,5631.0,9474.0
2007-05-10,11.798066666666667,235.79625694444442,2.2068055555555555,0.11688472222222222,946.0,534.0,3261.0
2007-05-11,16.319233333333333,235.22975694444443,3.027638888888889,0.09173333333333333,926.0,491.0,6471.0
2007-05-12,24.0261,234.72290277777776,4.360555555555555,0.14525833333333332,2247.0,1075.0,10408.0
2007-05-13,27.245633333333334,235.7087083333333,4.969166666666667,0.15324305555555554,3612.0,2414.0,8958.0
2007-05-14,24.463033333333332,235.69006944444445,4.574166666666667,0.2073277777777778,3176.0,2417.0,5517.0
2007-05-15,15.073200000000002,235.61199305555556,2.7333333333333334,0.07720972222222222,0.0,408.0,5318.0
2007-05-16,28.215733333333333,235.26081250000001,5.071805555555556,0.09437083333333333,2213.0,5756.0,9077.0
2007-05-17,20.530266666666666,235.86845833333334,3.720972222222222,0.09110277777777777,1014.0,2073.0,7687.0
2007-05-18,27.192166666666665,235.9945972222222,4.876666666666666,0.11892916666666667,3270.0,3913.0,8116.0
2007-05-19,23.824033333333333,234.94472222222223,4.319305555555555,0.11656805555555556,4683.0,530.0,7022.0
2007-05-20,32.80546666666667,235.34811805555555,5.941527777777777,0.13023055555555557,5420.0,1733.0,7611.0
2007-05-21,18.6677,234.6919097222222,3.338611111111111,0.08144444444444444,0.0,468.0,9060.0
2007-05-22,18.88086666666667,235.48057638888892,3.3998611111111114,0.089525,931.0,3966.0,3984.0
2007-05-23,24.415599999999998,234.81249305555554,4.3975,0.11519305555555555,956.0,3792.0,8119.0
2007-05-24,19.2398,235.5460625,3.462083333333333,0.0941388888888889,955.0,4116.0,4746.0
2007-05-25,26.903666666666666,234.44720138888886,4.863472222222222,0.12124166666666666,8060.0,586.0,6539.0
2007-05-26,25.204133333333335,235.0698888888889,4.562777777777778,0.12100000000000001,2373.0,2754.0,8628.0
2007-05-27,35.8968,234.90843750000002,6.5065277777777775,0.15270416666666667,4366.0,5534.0,10444.0
2007-05-28,27.291133333333335,234.90657638888888,4.921944444444445,0.10493055555555555,4554.0,473.0,9586.0
2007-05-29,17.689,235.6943472222222,3.2072222222222218,0.07864166666666667,0.0,1907.0,4332.0
2007-05-30,26.8311,234.83139583333335,4.8284722222222225,0.10212361111111111,2250.0,5948.0,7804.0
2007-05-31,15.6425,235.09652777777777,2.7918055555555554,0.08999027777777778,935.0,477.0,3552.0
2007-06-01,17.422833333333333,235.32296527777777,3.1349305555555556,0.09954513888888888,0.0,483.0,7664.0
2007-06-02,24.73936666666667,234.4690277777778,4.474027777777778,0.11535277777777778,3971.0,1250.0,7633.0
2007-06-03,35.133766666666666,234.762375,6.352916666666667,0.12670694444444444,4985.0,7529.0,8334.0
2007-06-04,15.193633333333334,234.7480694444444,2.8222222222222224,0.15499444444444446,1585.0,836.0,4533.0
2007-06-05,24.314866666666667,234.6927638888889,4.465138888888889,0.17756388888888888,4484.0,1027.0,6448.0
2007-06-06,28.263550000000002,234.62111458333337,5.111736111111111,0.16059097222222224,3330.0,829.0,11679.0
2007-06-07,16.4167,234.47880555555554,2.9823611111111115,0.11967638888888889,985.0,699.0,3959.0
2007-06-08,35.80076666666666,236.19744444444444,6.448194444444444,0.1595361111111111,2799.0,11440.0,11380.0
2007-06-09,18.421,240.697375,3.3024305555555555,0.16193888888888888,852.0,620.0,6920.0
2007-06-10,22.346866666666664,240.84428472222223,4.005694444444444,0.1660361111111111,4202.0,1924.0,5983.0
2007-06-11,13.244233333333334,240.85674999999998,2.4179166666666667,0.13516250000000002,0.0,487.0,5328.0
2007-06-12,15.312766666666667,240.2248958333333,2.8586111111111108,0.1502888888888889,1882.0,475.0,3898.0
2007-06-13,15.454533333333334,240.39760416666667,2.8175,0.144625,957.0,857.0,5216.0
2007-06-14,20.984733333333335,239.84778472222223,3.783333333333333,0.1609,3322.0,2147.0,7054.0
2007-06-15,16.4934,240.46438194444445,3.0662499999999997,0.1748347222222222,2269.0,4011.0,4547.0
2007-06-16,33.62936666666666,239.50169444444444,5.975,0.21358194444444445,3289.0,4498.0,11108.0
2007-06-17,32.451499999999996,240.21918055555554,5.7693055555555555,0.1665375,4124.0,5038.0,8734.0
2007-06-18,11.3079,240.77620138888886,2.07875,0.1255625,0.0,529.0,4241.0
2007-06-19,14.088433333333334,240.26706944444445,2.5656944444444445,0.13067083333333332,973.0,537.0,4386.0
2007-06-20,17.904766666666667,240.15616666666668,3.3068055555555556,0.1578486111111111,1761.0,2588.0,5106.0
2007-06-21,13.4491,240.57494444444444,2.500833333333333,0.15454583333333333,932.0,2400.0,3711.0
2007-06-22,9.438233333333333,240.83563194444443,1.807361111111111,0.14480972222222224,0.0,951.0,3482.0
2007-06-23,7.959433333333334,240.31896527777778,1.5356944444444445,0.13411111111111113,0.0,786.0,2402.0
2007-06-24,11.910933333333332,241.1322152777778,2.207638888888889,0.12455694444444444,0.0,791.0,3449.0
2007-06-25,17.870033333333332,240.4222638888889,3.25,0.13699305555555558,1985.0,3621.0,4816.0
2007-06-26,15.748466666666667,240.09450694444448,2.877083333333333,0.12668055555555555,971.0,1334.0,5231.0
2007-06-27,24.680433333333333,239.7584097222222,4.429166666666666,0.1437486111111111,2603.0,6451.0,7270.0
2007-06-28,21.590633333333336,239.4236666666667,3.8895833333333334,0.15100416666666666,0.0,4368.0,9541.0
2007-06-29,21.741366666666668,240.17944444444447,3.9406944444444445,0.14325208333333334,4363.0,667.0,6797.0
2007-06-30,22.255233333333333,240.01161111111108,3.9715277777777778,0.1308013888888889,3049.0,792.0,8376.0
2007-07-01,17.111066666666666,240.06715277777778,3.080694444444444,0.11975555555555556,969.0,736.0,4690.0
2007-07-02,16.1172,240.6718125,2.9277777777777776,0.1228638888888889,1018.0,5281.0,3445.0
2007-07-03,17.665200000000002,240.1869375,3.2306944444444445,0.1252347222222222,467.0,3214.0,4695.0
2007-07-04,16.723499999999998,240.65963194444444,3.0954166666666665,0.1759263888888889,2329.0,2218.0,5632.0
2007-07-05,17.6215,240.44444444444446,3.2331944444444445,0.17133055555555557,2922.0,770.0,3973.0
2007-07-06,17.825400000000002,240.5994513888889,3.2686111111111114,0.1523263888888889,2826.0,3563.0,4005.0
2007-07-07,22.636766666666666,239.91013888888887,4.034861111111111,0.14864166666666667,997.0,3047.0,10177.0
2007-07-08,18.151333333333334,240.33889583333334,3.289305555555556,0.13674999999999998,1825.0,2831.0,5277.0
2007-07-09,19.6693,240.6176458333333,3.51625,0.1197375,923.0,594.0,9386.0
2007-07-10,15.138733333333333,239.98305555555555,2.786111111111111,0.12239166666666666,67.0,2227.0,4631.0
2007-07-11,12.0392,241.0300347222222,2.1994444444444445,0.10684444444444444,1015.0,647.0,5284.0
2007-07-12,17.82636666666667,240.76461805555556,3.2336111111111108,0.14520694444444446,1029.0,2550.0,6419.0
2007-07-13,13.2397,240.85480555555554,2.450833333333333,0.14353749999999998,0.0,633.0,4427.0
2007-07-14,21.4695,241.29188194444444,3.8940277777777776,0.17947916666666666,3775.0,1968.0,6604.0
2007-07-15,17.441683333333334,240.54533333333336,3.224375,0.19200972222222223,862.0,715.0,5585.0
2007-07-16,14.2279,236.5072361111111,2.6605555555555553,0.16247222222222224,830.0,695.0,4176.0
2007-07-17,11.993866666666666,234.74125694444442,2.27625,0.12228333333333333,848.0,694.0,3335.0
2007-07-18,12.618033333333333,231.08822916666665,2.3868055555555556,0.10869027777777779,909.0,671.0,4628.0
2007-07-19,11.2981,234.26186111111113,2.1438888888888887,0.12986944444444445,1068.0,703.0,3130.0
2007-07-20,18.507033333333332,235.56890277777777,3.451666666666666,0.15494305555555554,2111.0,2418.0,4765.0
2007-07-21,17.6708,234.25662499999999,3.291527777777778,0.1639986111111111,428.0,512.0,7756.0
2007-07-22,22.955750000000002,235.9622673611111,4.228541666666667,0.15188819444444443,7091.0,2136.0,5574.0
2007-07-23,16.51696666666667,234.50086805555554,3.075972222222222,0.09984027777777779,1747.0,1288.0,3847.0
2007-07-24,13.754733333333332,235.36304166666667,2.550972222222222,0.07834027777777777,0.0,1607.0,5599.0
2007-07-25,7.876,235.6410486111111,1.4793055555555554,0.0751625,0.0,151.0,2333.0
2007-07-26,15.408333333333333,234.94372222222225,2.8381944444444445,0.079925,975.0,3633.0,4346.0
2007-07-27,20.0419,235.55368055555556,3.6233333333333335,0.08365,1837.0,49.0,7157.0
2007-07-28,27.031033333333333,235.5072361111111,4.941666666666666,0.12411805555555555,907.0,10265.0,6559.0
2007-07-29,5.351933333333333,235.71203472222223,1.0334722222222223,0.08234444444444444,0.0,0.0,1288.0
2007-07-30,7.780266666666666,235.5302291666667,1.4672222222222224,0.08992499999999999,0.0,0.0,2528.0
2007-07-31,13.538866666666667,234.9148125,2.5025,0.10124027777777778,3277.0,0.0,3575.0
2007-08-01,18.06955,234.972,3.278888888888889,0.10052847222222222,1583.0,0.0,9990.5
2007-08-02,16.990266666666667,234.85659027777777,3.087083333333333,0.1006625,482.0,0.0,6869.0
2007-08-03,17.722733333333334,234.4856041666667,3.2072222222222218,0.087075,958.0,0.0,9139.0
2007-08-04,19.083166666666667,235.25722222222223,3.4523611111111108,0.09668472222222223,552.0,398.0,7966.0
2007-08-05,13.1183,235.11527083333334,2.4368055555555554,0.10503749999999999,169.0,0.0,6647.0
2007-08-06,18.162,234.70274305555557,3.3170833333333336,0.10724583333333333,1096.0,0.0,7985.0
2007-08-07,24.726333333333333,234.55388194444447,4.425972222222222,0.0910986111111111,437.0,2168.0,9042.0
2007-08-08,18.758033333333334,234.512375,3.3805555555555555,0.08270555555555556,1055.0,1111.0,9660.0
2007-08-09,17.861333333333334,234.21438888888886,3.272361111111111,0.07602361111111111,182.0,4515.0,6646.0
2007-08-10,17.1335,234.48881250000002,3.1297222222222225,0.08170555555555556,336.0,2651.0,8287.0
2007-08-11,18.194166666666668,234.98018055555556,3.2856944444444443,0.08039583333333333,1180.0,910.0,10339.0
2007-08-12,20.6984,235.6648541666667,3.742777777777778,0.08873333333333333,1123.0,1156.0,8582.0
2007-08-13,19.216866666666665,235.21656944444445,3.44875,0.09093055555555556,93.0,476.0,11101.0
2007-08-14,15.686499999999999,237.07638888888889,2.8541666666666665,0.09167361111111111,951.0,685.0,6256.0
2007-08-15,19.86433333333333,239.99340972222222,3.5420833333333337,0.11094722222222222,338.0,508.0,9787.0
2007-08-16,15.974933333333333,239.73765972222222,2.843888888888889,0.09134166666666667,962.0,0.0,7476.0
2007-08-17,16.831533333333333,240.4940486111111,2.9815277777777776,0.0884638888888889,244.0,0.0,7769.0
2007-08-18,5.799333333333333,241.27963194444445,1.0788888888888888,0.08280555555555555,0.0,0.0,1830.0
2007-08-19,23.704900000000002,239.9536666666667,4.2619444444444445,0.11112361111111112,1025.0,8912.0,5989.0
2007-08-20,22.314033333333334,241.30069444444445,3.9633333333333334,0.10825,1032.0,6965.0,7383.0
2007-08-21,10.709266666666668,240.57305555555556,1.961111111111111,0.10924166666666667,0.0,38.0,3296.0
2007-08-22,20.163466666666668,240.81731944444445,3.57125,0.10714444444444446,3048.0,1836.0,7241.0
2007-08-23,18.53853333333333,240.64730555555556,3.330277777777778,0.10969027777777779,2502.0,259.0,5342.0
2007-08-24,27.608566666666665,240.49481944444443,4.936180555555556,0.1825215277777778,1891.0,3783.5,9944.0
2007-08-25,19.181333333333335,239.8598263888889,3.55375,0.18926944444444443,4149.0,2191.0,5678.0
2007-08-26,21.9151,239.95091666666667,4.012638888888889,0.2079083333333333,1541.0,3645.0,5658.0
2007-08-27,20.1955,239.92358333333334,3.6912499999999997,0.20769722222222223,2305.0,1229.0,6344.0
2007-08-28,16.616733333333332,239.54987500000001,2.996111111111111,0.12577361111111113,1038.0,2468.0,5483.0
2007-08-29,12.466533333333333,240.74499305555554,2.279583333333333,0.1218236111111111,957.0,562.0,4932.0
2007-08-30,20.04096666666667,240.57317361111112,3.6043055555555554,0.13267222222222222,3822.0,2580.0,4221.0
2007-08-31,21.330366666666666,239.98570138888888,3.788472222222222,0.1300388888888889,1200.0,666.0,8738.0
2007-09-01,28.3581,239.35574305555556,5.065416666666667,0.20128194444444444,2497.0,569.0,9733.0
2007-09-02,27.707800000000002,240.04533333333336,5.017222222222222,0.16083194444444446,3613.0,1617.0,8806.0
2007-09-03,17.315366666666666,239.62034722222222,3.1306944444444444,0.1308486111111111,621.0,2515.0,5323.0
2007-09-04,26.415733333333332,239.65966666666665,4.755972222222223,0.12474027777777778,2928.0,3501.0,9821.0
